127.0.0.1 - - [10/Oct/2018:09:10:28 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:44 +0530] "GET /Blog/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/RouteConfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/HomeController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/assets/css/fileinput.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/assets/css/portfolio.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/assets/css/fileinput.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/assets/themes/explorer/theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/assets/themes/explorer/theme.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/Chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/assets/themes/fa/theme.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/assets/themes/gly/theme.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/assets/js/fileinput.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/assets/js/fileinput.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/assets/js/stomp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/Chat/ChatService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:45 +0530] "GET /Blog/assets/js/sockjs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:46 +0530] "GET /Blog/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:49 +0530] "GET /Blog/shared/Header.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:49 +0530] "GET /Blog/shared/SideBar.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:49 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:10:57 +0530] "GET /Blog/User/Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:11:08 +0530] "PUT /BlogMiddleWare/login HTTP/1.1" 200 235
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:11:10 +0530] "GET /BlogMiddleWare/notifications HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:11:11 +0530] "GET /BlogMiddleWare/getimage?emailId=amar123@gmail.com HTTP/1.1" 200 1134822
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:11:24 +0530] "GET /Blog/Blog/ListApprovedBlog.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:11:24 +0530] "GET null HTTP/1.1" 400 2291
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:11:24 +0530] "GET /BlogMiddleWare/listBlogs HTTP/1.1" 200 5926
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:11:24 +0530] "GET /BlogMiddleWare/getimage?emailId=amit@gmail.com HTTP/1.1" 200 119741
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:11:35 +0530] "GET /Blog/Blog/BlogDetail.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:11:35 +0530] "GET null HTTP/1.1" 400 2291
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:11:36 +0530] "GET /BlogMiddleWare/getBlog/93 HTTP/1.1" 200 1062
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:11:40 +0530] "GET /BlogMiddleWare/listComment/93 HTTP/1.1" 200 5482
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:11:41 +0530] "GET /BlogMiddleWare/getimage?emailId=vikas123@gmail.com HTTP/1.1" 200 4254599
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:12:04 +0530] "GET /Blog/Job/ViewJobs.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:12:04 +0530] "GET /BlogMiddleWare/getAllJobs HTTP/1.1" 200 1152
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:12:15 +0530] "GET /Blog/Friend/FriendList.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:12:15 +0530] "GET null HTTP/1.1" 400 2291
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:12:15 +0530] "GET /BlogMiddleWare/listOfFriends HTTP/1.1" 200 431
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:12:15 +0530] "GET /BlogMiddleWare/pendingRequests HTTP/1.1" 200 492
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:12:15 +0530] "GET /BlogMiddleWare/suggestedUsers HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:12:15 +0530] "GET /BlogMiddleWare/getimage?emailId=ilovemyindia.mahendra2009@gmail.com HTTP/1.1" 200 171502
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:12:52 +0530] "GET /Blog/Chat/Chat.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:12:53 +0530] "GET /BlogMiddleWare//chat/info?t=1539142973001 HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:12:53 +0530] "GET /BlogMiddleWare//chat/687/gl4lhnia/websocket HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:13:03 +0530] "GET /Blog/Blog/BlogForm.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Oct/2018:09:13:03 +0530] "GET /BlogMiddleWare/listBlogs HTTP/1.1" 200 5926
